Calories,Fat (g),Protein (g),Carbohydrate (g),Sugars (g),Fiber (g),Saturated Fats (g),Calcium (mg),"Iron, Fe (mg)","Potassium, K (mg)",Magnesium (mg),Net-Carbs (g),Water (g),Omega 3s (mg),Omega 6s (mg),PRAL score,"Phosphorus, P (mg)",Sodium (mg),"Zinc, Zn (mg)","Copper, Cu (mg)","Selenium, Se (mcg)",Thiamin (B1) (mg),Riboflavin (B2) (mg),Niacin (B3) (mg),Vitamin B6 (mg),Folate (B9) (mcg),Folic acid (mcg),Food Folate (mcg),Retinol (mcg),"Carotene, beta (mcg)","Carotene, alpha (mcg)",Lycopene (mcg),Lutein + Zeaxanthin (mcg),"Fatty acids, total monounsaturated (mg)","Fatty acids, total polyunsaturated (mg)",20:5 n-3 (EPA) (mg),22:5 n-3 (DPA) (mg),22:6 n-3 (DHA) (mg),Caffeine (mg),Theobromine (mg),Price per Weight (£/100Gram),GHG(kgco3eq/100g)
326.0,13.2,6.36,45.35,4.15,9.6,5.8260000000000005,25.0,1.61,139.0,37.0,35.75,33.5,67.0,2418.0,3.325,120.0,452.0,0.82,0.146,7.1,0.11,0.076,1.83,0.08,10.0,0.0,10.0,2.0,0.0,0.0,0.0,12.0,3837.0,2484.0,0.0,0.0,0.0,0.0,0.0,0.325,0.1441
1.0,0.0,0.0,0.13,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.13,99.85,0.0,0.0,-0.09699999999999999,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.5752
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,27360.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1441
298.0,19.23,13.36,17.88,0.8,1.8,3.998,52.0,1.06,229.0,28.0,16.08,47.07,14.0,6933.0,7.0729999999999995,183.0,600.0,0.87,0.111,18.9,0.092,0.163,3.639,0.233,5.0,0.0,5.0,12.0,53.0,0.0,0.0,94.0,6138.0,7567.0,4.0,4.0,3.0,0.0,0.0,0.333333333,0.6092
501.0,35.49,2.88,47.67,43.17,4.5,31.468000000000004,15.0,1.92,337.0,50.0,43.17,12.55,0.0,388.0,-3.2510000000000003,107.0,262.0,1.82,0.313,16.7,0.031,0.02,0.474,0.271,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1510.0,388.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0278
332.0,29.58,12.3,3.13,1.23,0.0,12.062999999999999,15.0,1.18,364.0,11.0,3.13,52.07,22.0,975.0,2.82,134.0,865.0,2.12,0.046,10.8,0.028999999999999998,0.151,2.101,0.107,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14265.0,1156.0,4.0,14.0,1.0,0.0,0.0,0.21359223300000002,5.957000000000001
44.0,0.32,1.06,10.55,7.89,1.7,0.025,6.0,0.28,201.0,9.0,8.85,87.59,2.0,111.0,-3.074,26.0,0.0,0.17,0.086,0.0,0.034,0.027000000000000003,1.125,0.025,5.0,0.0,5.0,0.0,150.0,0.0,0.0,130.0,88.0,113.0,0.0,0.0,0.0,0.0,0.0,0.35714285700000004,0.075
260.0,20.96,17.92,0.0,0.0,0.0,9.265,10.0,1.73,231.0,18.0,0.0,60.35,41.0,927.0,8.15,131.0,57.0,4.04,0.064,18.6,0.084,0.244,4.1530000000000005,0.397,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,9929.0,921.0,1.0,11.0,0.0,0.0,0.0,1.718061674,5.957000000000001
45.0,0.2,0.7,10.4,8.4,0.2,0.024,11.0,0.2,200.0,11.0,10.2,88.3,11.0,29.0,-3.68,17.0,1.0,0.05,0.044000000000000004,0.1,0.09,0.03,0.4,0.04,30.0,0.0,30.0,0.0,33.0,6.0,0.0,115.0,36.0,40.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0317
130.0,5.28,19.27,0.0,0.0,0.0,2.05,22.0,0.91,302.0,23.0,0.0,74.78,30.0,300.0,9.69,203.0,91.0,3.93,0.11900000000000001,8.1,0.09,0.29,6.19,0.39,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1940.0,410.0,0.0,0.0,0.0,0.0,0.0,1.298666667,5.957000000000001
389.0,0.0,0.0,99.77,97.81,0.0,0.0,1.0,0.06,2.0,0.0,99.77,0.23,0.0,0.0,-0.055,0.0,2.0,0.01,0.006999999999999999,0.6,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.2104
260.0,11.0,2.0,39.8,14.29,0.8,2.562,12.0,0.48,81.0,8.0,39.0,46.2,138.0,1917.0,-0.023,29.0,246.0,0.18,0.04,1.2,0.023,0.028999999999999998,0.2,0.040999999999999995,27.0,19.0,8.0,46.0,69.0,0.0,0.0,20.0,5837.0,2055.0,0.0,0.0,0.0,0.0,0.0,0.509090909,0.1441
274.0,4.4,7.9,52.3,5.68,4.3,1.081,66.0,2.9,227.0,26.0,48.0,33.6,38.0,641.0,1.5730000000000002,109.0,347.0,0.72,0.198,20.0,0.33899999999999997,0.39799999999999996,3.466,0.069,106.0,72.0,34.0,0.0,0.0,0.0,0.0,44.0,2294.0,679.0,0.0,0.0,0.0,0.0,0.0,0.27777777800000003,0.1441
34.0,0.0,0.0,8.8,8.8,0.0,0.0,1.0,0.01,0.0,0.0,8.8,91.1,0.0,0.0,-0.013000000000000001,0.0,12.0,0.1,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5752
228.0,13.7,19.6,57.9,1.75,37.0,8.07,128.0,13.86,1524.0,499.0,20.9,3.0,0.0,440.0,-10.182,734.0,21.0,6.81,3.7880000000000003,14.3,0.078,0.24100000000000002,2.185,0.11800000000000001,32.0,0.0,32.0,0.0,0.0,0.0,0.0,38.0,4570.0,440.0,0.0,0.0,0.0,230.0,2057.0,0.9,1.8681
107.0,4.04,16.85,0.7,0.0,0.0,1.227,5.0,0.59,463.0,19.0,0.7,74.84,26.0,550.0,7.247000000000001,252.0,945.0,1.51,0.05,31.6,0.336,0.266,5.697,0.39399999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618.0,626.0,1.0,5.0,2.0,0.0,0.0,1.0,0.7282
34.0,0.37,2.82,6.64,1.7,2.6,0.114,47.0,0.73,316.0,21.0,4.04,89.3,63.0,49.0,-4.007,66.0,33.0,0.41,0.049,2.5,0.071,0.11699999999999999,0.639,0.175,63.0,0.0,63.0,0.0,361.0,25.0,0.0,1403.0,31.0,112.0,0.0,0.0,0.0,0.0,0.0,0.130666667,0.0437
274.0,13.0,5.97,65.53,2.38,33.9,3.952,632.0,11.83,1020.0,259.0,31.63,9.87,777.0,2798.0,-29.776,104.0,277.0,2.32,0.368,7.2,0.158,0.22,1.56,0.391,25.0,0.0,25.0,0.0,45.0,0.0,0.0,0.0,1393.0,3606.0,8.0,184.0,0.0,0.0,0.0,2.125,0.09699999999999999
341.0,1.04,10.41,79.12,6.63,15.2,0.21899999999999997,384.0,3.9,985.0,113.0,63.92,5.39,15.0,254.0,-11.732999999999999,322.0,73.0,4.05,0.59,14.3,0.457,0.08,0.321,0.718,64.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,202.0,310.0,0.0,0.0,0.0,0.0,0.0,1.634615385,0.0395
186.0,12.36,17.42,0.0,0.0,0.0,4.348,16.0,1.12,318.0,20.0,0.0,69.18,61.0,1456.0,8.122,190.0,61.0,3.09,0.096,26.2,0.52,0.353,4.239,0.486,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5206.0,1597.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7282
398.0,18.29,2.61,55.62,31.36,2.6,5.226,0.0,1.88,136.0,35.0,53.02,22.1,441.0,6991.0,0.9670000000000001,94.0,500.0,0.67,0.13699999999999998,6.8,0.23600000000000002,0.111,1.146,0.046,38.0,25.0,13.0,1.0,0.0,0.0,0.0,6.0,4530.0,7434.0,0.0,0.0,0.0,0.0,0.0,0.833333333,0.1441
309.0,29.52,11.69,5.31,0.0,2.6,4.622,23.0,2.41,170.0,19.0,2.71,48.98,1686.0,13756.0,3.932,70.0,1465.0,0.42,0.105,7.4,4.4,0.48100000000000004,7.56,0.479,42.0,0.0,42.0,0.0,53.0,0.0,0.0,0.0,7095.0,15441.0,0.0,0.0,0.0,0.0,0.0,1.333333333,0.2871
292.0,30.91,2.17,2.96,2.96,0.0,19.337,69.0,0.03,97.0,7.0,2.96,63.5,266.0,618.0,0.193,61.0,34.0,0.25,0.006999999999999999,0.5,0.024,0.125,0.042,0.027999999999999997,4.0,0.0,4.0,274.0,60.0,0.0,0.0,0.0,9093.0,884.0,0.0,0.0,0.0,0.0,0.0,0.4,4.2773
465.0,18.3,10.8,63.5,4.41,5.0,5.247000000000001,96.0,2.82,181.0,42.0,58.5,3.6,142.0,2227.0,4.3,140.0,1333.0,0.94,0.168,28.8,0.506,0.42100000000000004,4.646,0.083,105.0,65.0,40.0,7.0,6.0,0.0,0.0,45.0,9498.0,2368.0,0.0,0.0,0.0,0.0,0.0,1.25,0.1441
255.0,20.31,18.13,0.0,0.0,0.0,9.097000000000001,10.0,1.74,233.0,18.0,0.0,60.8,39.0,917.0,8.1,128.0,56.0,4.12,0.064,18.3,0.084,0.23600000000000002,4.273,0.413,3.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,9717.0,907.0,0.0,10.0,0.0,0.0,0.0,1.718061674,5.957000000000001
558.0,38.5,7.4,45.7,0.75,1.5,5.502000000000001,10.0,2.6,62.0,16.0,44.2,7.4,2588.0,19640.0,3.987,60.0,253.0,0.54,0.115,24.5,0.32299999999999995,0.258,3.8,0.019,55.0,46.0,9.0,0.0,0.0,0.0,0.0,39.0,8828.0,22228.0,0.0,0.0,0.0,0.0,0.0,0.484375,0.1441
35.0,0.11,0.43,9.13,4.56,2.1,0.006,16.0,0.75,148.0,11.0,7.03,89.97,23.0,31.0,-2.928,13.0,2.0,0.13,0.049,0.7,0.022000000000000002,0.037000000000000005,0.462,0.027999999999999997,17.0,0.0,17.0,0.0,27.0,0.0,0.0,26.0,15.0,54.0,0.0,0.0,0.0,0.0,0.0,0.571428571,0.1214
197.0,9.53,27.69,0.0,0.0,0.0,2.2230000000000003,32.0,0.97,322.0,24.0,0.0,61.13,59.0,1235.0,15.495,264.0,725.0,2.05,0.066,51.1,0.09,0.135,7.5,0.18,7.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,3766.0,1323.0,0.0,0.0,0.0,0.0,0.0,0.5555555560000001,0.6092
331.0,0.1,0.1,82.32,17.44,3.9,0.013999999999999999,55.0,1.81,3.0,2.0,78.42,11.9,4.0,38.0,-0.042,20.0,4.0,4.24,1.916,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,13.0,41.0,0.0,0.0,0.0,0.0,0.0,0.666666667,0.161
33.0,0.41,3.31,6.09,1.11,2.3,0.062,3.0,1.33,420.0,18.0,3.79,89.18,0.0,123.0,-3.313,120.0,18.0,0.77,0.244,2.6,0.125,0.349,4.956,0.11,38.0,0.0,38.0,0.0,29.0,0.0,0.0,0.0,31.0,123.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0455
201.0,12.71,20.3,0.0,0.0,0.0,5.127000000000001,24.0,1.48,315.0,21.0,0.0,66.09,152.0,311.0,9.355,187.0,52.0,3.55,0.069,22.9,0.063,0.098,5.986000000000001,0.5539999999999999,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5440.0,483.0,0.0,0.0,0.0,0.0,0.0,1.6299559469999998,5.957000000000001
61.0,3.25,3.15,4.8,5.05,0.0,1.865,113.0,0.03,132.0,10.0,4.8,88.13,75.0,120.0,0.134,84.0,43.0,0.37,0.025,3.7,0.046,0.16899999999999998,0.08900000000000001,0.036000000000000004,5.0,0.0,5.0,45.0,7.0,0.0,0.0,0.0,812.0,195.0,0.0,0.0,0.0,0.0,0.0,0.207865169,0.2781
452.0,26.61,4.45,48.6,25.7,1.2,12.649000000000001,183.0,1.37,102.0,14.0,47.4,18.98,227.0,3453.0,2.128,131.0,305.0,0.53,0.062,13.0,0.21100000000000002,0.138,2.404,0.038,72.0,53.0,19.0,0.0,1.0,0.0,0.0,6.0,8723.0,3676.0,2.0,0.0,0.0,0.0,0.0,0.23809523800000001,0.1441
238.0,2.15,10.66,43.91,5.0,9.2,0.63,684.0,4.89,127.0,26.0,34.71,39.6,86.0,887.0,-3.221,103.0,478.0,0.95,0.149,16.1,0.51,0.255,4.455,0.08,127.0,49.0,78.0,0.0,2.0,0.0,0.0,25.0,393.0,973.0,3.0,0.0,0.0,0.0,0.0,0.11875,0.1441
83.0,0.0,0.07,2.72,0.79,0.0,0.0,8.0,0.37,99.0,11.0,2.72,86.58,0.0,0.0,-1.7080000000000002,20.0,5.0,0.13,0.006999999999999999,0.2,0.005,0.023,0.166,0.054000000000000006,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.133333333,0.1585
145.0,5.53,20.93,1.5,0.0,0.0,1.81,8.0,1.48,287.0,14.0,1.5,67.67,60.0,480.0,10.98,196.0,1203.0,2.88,0.079,19.5,0.754,0.20199999999999999,4.023,0.4,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2620.0,540.0,0.0,0.0,0.0,0.0,0.0,2.4,0.7282
67.0,1.22,2.28,14.3,4.43,2.0,0.244,3.0,0.27,132.0,13.0,12.3,81.21,18.0,482.0,-0.34700000000000003,46.0,299.0,0.32,0.033,0.6,0.037000000000000005,0.08900000000000001,1.003,0.037000000000000005,34.0,0.0,34.0,0.0,14.0,6.0,0.0,693.0,373.0,518.0,0.0,0.0,0.0,0.0,0.0,0.171428571,0.0455
166.0,8.33,21.34,0.0,0.0,0.0,2.76,7.0,0.53,358.0,24.0,0.0,70.14,39.0,948.0,10.173,216.0,47.0,1.73,0.055999999999999994,26.5,0.426,0.18100000000000002,5.566,0.718,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6481.0,1987.0,0.0,0.0,0.0,0.0,0.0,0.55,0.7282
246.0,14.53,26.86,0.0,0.0,0.0,5.325,19.0,0.98,405.0,26.0,0.0,57.03,30.0,1061.0,12.565,240.0,381.0,2.3,0.055999999999999994,33.1,0.98,0.31,5.526,0.512,6.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,6456.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.852252252,0.7282
335.0,0.1,85.6,0.0,0.0,0.0,0.07,55.0,1.11,16.0,22.0,0.0,13.0,0.0,0.0,41.756,39.0,196.0,0.14,2.161,39.5,0.025,0.23,0.085,0.006999999999999999,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,3.333333333,1.2124
294.0,1.8,10.6,59.3,6.43,2.5,0.295,20.0,4.09,163.0,23.0,56.8,26.9,42.0,680.0,3.9610000000000003,83.0,370.0,0.81,0.16,33.3,0.33,0.268,2.9810000000000003,0.06,102.0,86.0,16.0,23.0,1.0,0.0,0.0,56.0,188.0,722.0,0.0,0.0,0.0,0.0,0.0,0.355555556,0.1441
357.0,0.4,7.5,84.1,9.5,3.3,0.11599999999999999,5.0,28.9,168.0,39.0,80.8,3.76,12.0,184.0,2.8139999999999996,102.0,729.0,1.0,0.198,8.3,1.34,1.52,17.9,1.79,357.0,323.0,34.0,481.0,83.0,54.0,0.0,339.0,67.0,196.0,0.0,0.0,0.0,0.0,0.0,0.42222222200000004,0.0988
371.0,1.51,13.04,74.67,2.67,3.2,0.27699999999999997,21.0,3.3,223.0,53.0,71.47,9.9,24.0,540.0,7.01,189.0,6.0,1.41,0.289,63.2,0.8909999999999999,0.4,7.1770000000000005,0.142,237.0,219.0,18.0,0.0,0.0,0.0,0.0,18.0,171.0,564.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0988
444.0,13.37,9.34,71.52,15.01,3.4,2.112,80.0,5.02,210.0,47.0,68.12,2.73,857.0,6203.0,7.416,258.0,776.0,1.74,0.223,10.4,0.625,0.27,5.122999999999999,0.15,127.0,100.0,26.0,0.0,0.0,0.0,0.0,86.0,3295.0,7055.0,1.0,2.0,0.0,0.0,0.0,0.666666667,0.1441
5.0,0.0,0.0,1.38,1.38,0.0,0.0,0.0,0.0,0.0,0.0,1.38,98.35,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.708,8.333,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.2285,0.5752
255.0,15.71,26.54,0.0,0.0,0.0,4.487,51.0,0.81,259.0,19.0,0.0,57.32,78.0,1762.0,14.258,213.0,69.0,3.11,0.098,41.8,0.486,0.316,7.381,0.488,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5067.0,1948.0,0.0,11.0,1.0,0.0,0.0,0.666666667,0.7282
457.0,26.07,6.16,48.62,3.72,2.5,8.158999999999999,19.0,2.6,97.0,15.0,46.12,17.82,122.0,3035.0,2.9939999999999998,72.0,409.0,0.45,0.075,5.7,0.275,0.17,2.7,0.05,70.0,46.0,25.0,0.0,0.0,0.0,0.0,1.0,12167.0,3176.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1441
24.0,0.27,2.01,4.68,2.22,2.3,0.040999999999999995,22.0,0.54,193.0,12.0,2.38,92.51,98.0,29.0,-2.394,35.0,24.0,0.17,0.031,0.8,0.051,0.07,0.429,0.12300000000000001,64.0,0.0,64.0,0.0,7.0,0.0,0.0,31.0,19.0,128.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0437
101.0,0.1,1.04,27.4,21.27,0.3,0.013999999999999999,15.0,0.35,281.0,13.0,27.1,68.51,1.0,39.0,-4.994,26.0,907.0,0.17,0.085,0.7,0.011000000000000001,0.166,1.4340000000000002,0.158,9.0,0.0,9.0,0.0,316.0,0.0,12062.0,161.0,15.0,41.0,0.0,0.0,0.0,0.0,0.0,0.307692308,0.5752
340.0,2.5,13.21,71.97,0.41,10.7,0.43,34.0,3.6,363.0,137.0,61.27,10.74,73.0,1093.0,7.978,357.0,2.0,2.6,0.41,61.8,0.502,0.165,4.957,0.40700000000000003,44.0,0.0,44.0,0.0,5.0,0.0,0.0,220.0,283.0,1167.0,0.0,0.0,0.0,0.0,0.0,0.133333333,0.0988
366.0,1.3,7.9,82.2,1.07,16.5,0.145,31.0,2.43,319.0,78.0,65.7,6.1,79.0,479.0,4.638999999999999,269.0,410.0,2.39,0.255,36.6,0.243,0.145,1.04,0.21,47.0,25.0,22.0,0.0,0.0,0.0,0.0,194.0,165.0,557.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1441
258.0,16.48,25.55,0.0,0.0,0.0,6.89,11.0,1.98,313.0,24.0,0.0,57.48,230.0,900.0,12.208,191.0,66.0,4.4,0.115,27.2,0.1,0.27,6.59,0.15,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,6960.0,1180.0,0.0,0.0,0.0,0.0,0.0,1.2,2.4415
154.0,7.41,21.85,0.0,0.0,0.0,2.759,6.0,1.94,276.0,23.0,0.0,69.93,17.0,382.0,9.972000000000001,156.0,56.0,5.67,0.076,27.3,0.115,0.271,5.555,0.467,4.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,3277.0,439.0,0.0,11.0,0.0,0.0,0.0,1.718061674,5.957000000000001
287.0,1.43,11.14,57.39,9.14,1.8,0.22899999999999998,15.0,4.5,116.0,24.0,55.59,28.27,64.0,489.0,5.5889999999999995,92.0,457.0,1.3,0.15,25.2,0.602,0.27,4.375,0.07,131.0,103.0,28.0,0.0,0.0,0.0,0.0,55.0,245.0,554.0,0.0,0.0,0.0,0.0,0.0,0.355555556,0.1441
716.0,76.08,7.79,12.83,4.14,8.0,11.947000000000001,70.0,2.65,363.0,118.0,4.83,1.61,196.0,1303.0,-0.53,198.0,353.0,1.29,0.57,11.7,0.71,0.087,2.274,0.359,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,59275.0,1498.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0278
380.0,5.02,7.67,80.89,36.13,5.0,0.885,434.0,22.27,222.0,74.0,75.89,4.15,44.0,1495.0,2.1790000000000003,289.0,648.0,18.62,0.213,14.6,1.7369999999999999,1.723,25.3,3.01,741.0,722.0,19.0,847.0,0.0,0.0,0.0,92.0,1586.0,1542.0,0.0,0.0,0.0,0.0,0.0,3.06122449,0.0988
155.0,4.34,29.09,0.0,0.0,0.0,1.679,13.0,2.89,212.0,10.0,0.0,64.96,14.0,218.0,15.898,177.0,398.0,4.55,0.057,27.4,0.035,0.247,4.382,0.27399999999999997,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1928.0,303.0,2.0,11.0,1.0,0.0,0.0,1.2,5.957000000000001
305.0,5.9,9.2,56.4,4.22,6.7,0.8740000000000001,36.0,3.4,345.0,89.0,49.7,26.0,349.0,2880.0,2.005,205.0,381.0,1.65,0.278,42.5,0.266,0.225,3.9410000000000003,0.19699999999999998,67.0,31.0,36.0,0.0,2.0,0.0,0.0,97.0,1272.0,3230.0,0.0,0.0,0.0,0.0,0.0,1.076923077,0.1441
387.0,3.53,6.94,82.77,40.91,4.9,0.7190000000000001,333.0,30.0,186.0,71.0,77.87,2.19,56.0,1244.0,1.864,232.0,667.0,12.5,0.20199999999999999,14.6,1.25,1.41,16.67,1.66,667.0,648.0,19.0,500.0,0.0,0.0,0.0,76.0,1420.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0988
137.0,5.0,21.43,0.0,0.0,0.0,2.074,21.0,1.54,341.0,22.0,0.0,72.84,47.0,121.0,9.927999999999999,202.0,53.0,3.83,0.073,29.5,0.07200000000000001,0.115,6.227,0.605,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1967.0,195.0,0.0,0.0,0.0,0.0,0.0,1.6666666669999999,5.957000000000001
24.0,0.3,1.2,5.31,3.56,1.5,0.040999999999999995,14.0,0.96,297.0,15.0,3.81,91.28,5.0,115.0,-5.256,27.0,474.0,0.22,0.115,0.6,0.024,0.065,0.991,0.098,9.0,0.0,9.0,0.0,259.0,0.0,13895.0,24.0,45.0,121.0,0.0,0.0,0.0,0.0,0.0,0.08,0.1427
319.0,2.14,13.0,61.93,3.59,3.1,0.502,47.0,3.87,140.0,31.0,58.83,20.61,50.0,780.0,6.652,126.0,720.0,1.05,0.15,29.7,0.42700000000000005,0.37,5.38,0.096,140.0,111.0,29.0,0.0,0.0,0.0,0.0,13.0,386.0,830.0,0.0,0.0,0.0,0.0,0.0,0.375,0.1441
11.0,0.1,2.3,1.29,0.2,0.5,0.027000000000000003,120.0,0.2,330.0,21.0,0.79,95.11,23.0,12.0,-5.728,60.0,41.0,0.11,0.077,0.9,0.09,0.12,0.2,0.129,9.0,0.0,9.0,0.0,1914.0,0.0,0.0,5767.0,8.0,35.0,0.0,0.0,0.0,0.0,0.0,1.529411765,0.0455
21.0,0.0,0.21,5.42,4.17,0.0,0.0,0.0,0.0,188.0,10.0,5.42,94.19,0.0,0.0,-3.9789999999999996,4.0,4.0,0.02,0.018000000000000002,0.0,0.063,0.027999999999999997,0.33299999999999996,0.05,10.0,0.0,10.0,0.0,79.0,2.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0317
352.0,1.16,9.91,77.72,0.8,15.6,0.244,29.0,2.5,280.0,79.0,62.12,10.09,55.0,505.0,4.67,221.0,9.0,2.13,0.42,37.7,0.191,0.114,4.604,0.26,23.0,0.0,23.0,0.0,13.0,0.0,0.0,160.0,149.0,560.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0988
218.0,2.85,5.7,44.64,0.88,6.3,0.45299999999999996,81.0,1.23,186.0,72.0,38.34,45.89,34.0,1385.0,7.54,314.0,45.0,1.31,0.154,6.1,0.094,0.065,1.4980000000000002,0.21899999999999997,5.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,692.0,1419.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1441
40.0,0.44,1.87,8.81,5.3,1.5,0.042,14.0,1.03,322.0,23.0,7.31,88.02,11.0,228.0,-5.074,43.0,9.0,0.26,0.129,0.5,0.07200000000000001,0.086,1.244,0.506,23.0,0.0,23.0,0.0,534.0,36.0,0.0,709.0,24.0,239.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09699999999999999
86.0,0.1,0.4,22.2,21.1,1.1,0.006999999999999999,9.0,0.4,100.0,10.0,21.1,77.1,15.0,20.0,-2.146,4.0,2.0,0.11,0.099,0.1,0.1,0.03,0.3,0.075,11.0,0.0,11.0,0.0,18.0,0.0,0.0,0.0,12.0,35.0,0.0,0.0,0.0,0.0,0.0,0.444444444,0.075
174.0,7.8,24.22,0.0,0.0,0.0,2.108,12.0,1.08,269.0,24.0,0.0,67.69,74.0,1420.0,12.99,205.0,99.0,2.11,0.061,25.2,0.091,0.18899999999999997,6.053,0.425,5.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,3052.0,1605.0,6.0,12.0,12.0,0.0,0.0,0.45,0.6092
659.0,67.1,14.32,11.74,2.33,7.5,16.134,160.0,2.43,659.0,376.0,4.24,3.42,18.0,24381.0,7.968,725.0,3.0,4.06,1.743,1917.0,0.617,0.035,0.295,0.10099999999999999,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,23879.0,24399.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0278
339.0,0.09,5.75,80.75,80.35,0.0,0.0,5.0,0.1,153.0,6.0,80.75,12.54,0.0,0.0,-0.33799999999999997,8.0,243.0,0.03,0.019,11.0,0.002,0.23600000000000002,0.052000000000000005,0.003,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.1441
15.0,1.1,0.59,0.58,0.0,0.0,0.0,197.0,0.35,67.0,7.0,0.58,97.05,0.0,236.0,-3.5,10.0,71.0,0.07,0.028999999999999998,0.2,0.06,0.047,0.075,0.015,1.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,708.0,236.0,0.0,0.0,0.0,0.0,0.0,0.164728682,0.2781
47.0,0.0,0.47,11.28,10.93,0.0,0.0,0.0,0.04,2.0,0.0,11.28,88.05,0.0,0.0,0.188,0.0,77.0,0.01,0.002,0.0,0.04,0.81,10.16,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.2285,0.5752
331.0,0.73,16.55,72.73,2.43,9.0,0.249,79.0,5.65,1193.0,77.0,63.73,6.45,12.0,165.0,-4.797,414.0,60.0,2.99,0.5329999999999999,23.9,0.435,0.141,0.7959999999999999,1.6540000000000001,47.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,115.0,178.0,0.0,0.0,0.0,0.0,0.0,1.15,0.09699999999999999
357.0,28.57,24.99,1.43,0.0,0.0,18.67,731.0,0.44,188.0,30.0,1.43,41.0,247.0,418.0,17.817999999999998,536.0,973.0,3.75,0.036000000000000004,14.5,0.037000000000000005,0.389,0.08199999999999999,0.076,16.0,0.0,16.0,242.0,11.0,0.0,0.0,0.0,8125.0,665.0,0.0,0.0,0.0,0.0,0.0,0.725806452,2.124
